Timestamp,EAR
08:19.7,0.356270792
08:19.7,0.356086285
08:19.7,0.364009495
08:19.8,0.365946619
08:19.8,0.355567079
08:19.9,0.344922883
08:19.9,0.378419398
08:19.9,0.398893917
08:20.0,0.381148646
08:20.0,0.349135093
08:20.0,0.370619119
08:20.1,0.327376677
08:20.1,0.377834652
08:20.2,0.355596621
08:20.2,0.359267203
08:20.2,0.356270792
08:20.3,0.367735304
08:20.3,0.359455471
08:20.3,0.366945592
08:20.4,0.359267203
08:20.4,0.356762361
08:20.5,0.349074626
08:20.5,0.356977536
08:20.5,0.36500048
08:20.6,0.364685571
08:20.6,0.3641563
08:20.6,0.356274553
08:20.7,0.356762361
08:20.7,0.356055617
08:20.7,0.367190413
08:20.8,0.349135093
08:20.8,0.356270792
08:20.8,0.361789281
08:20.9,0.356086285
08:20.9,0.341258901
08:20.9,0.364225088
08:21.0,0.354566589
08:21.0,0.367822696
08:21.1,0.356762361
08:21.1,0.353322861
08:21.1,0.355379541
08:21.2,0.354566589
08:21.2,0.365490144
08:21.2,0.365490144
08:21.3,0.365490144
08:21.3,0.36474982
08:21.3,0.346122722
08:21.4,0.356250432
08:21.4,0.345226979
08:21.5,0.375319947
08:21.5,0.355379541
08:21.5,0.367438201
08:21.6,0.341452469
08:21.7,0.362019976
08:21.7,0.377975783
08:21.8,0.34022692
08:21.9,0.354379696
08:21.9,0.364009495
08:21.9,0.352676707
08:22.0,0.364207943
08:22.0,0.356055617
08:22.0,0.330366589
08:22.1,0.364685571
08:22.1,0.36616622
08:22.1,0.365530658
08:22.2,0.343724305
08:22.2,0.354630838
08:22.2,0.356762361
08:22.3,0.365361647
08:22.3,0.368114277
08:22.3,0.354630838
08:22.4,0.365425895
08:22.4,0.353890513
08:22.4,0.365490144
08:22.5,0.365490144
08:22.5,0.364685571
08:22.5,0.331244683
08:22.6,0.346705471
08:22.6,0.338947967
08:22.6,0.34306263
08:22.7,0.354630838
08:22.7,0.343802955
08:22.8,0.356977536
08:22.8,0.356086285
08:22.8,0.364934326
08:22.9,0.364009495
08:22.9,0.345933724
08:22.9,0.34161799
08:23.0,0.344019386
08:23.0,0.366189259
08:23.0,0.353422873
08:23.1,0.354129617
08:23.1,0.339688292
08:23.1,0.352498843
08:23.2,0.364842733
08:23.2,0.343771532
08:23.3,0.355306914
08:23.3,0.344543279
08:23.3,0.343771532
08:23.4,0.345226979
08:23.4,0.363533476
08:23.5,0.33513106
08:23.5,0.364966251
08:23.5,0.37339493
08:23.6,0.353907535
08:23.6,0.363735423
08:23.6,0.357469106
08:23.7,0.377040696
08:23.7,0.356270792
08:23.8,0.364674777
08:23.8,0.335846165
08:23.8,0.335846165
08:23.9,0.35679303
08:23.9,0.355306914
08:23.9,0.345903055
08:24.0,0.361585367
08:24.0,0.345933724
08:24.1,0.373589161
08:24.1,0.342316386
08:24.1,0.343090233
08:24.2,0.319770027
08:24.2,0.311298214
08:24.2,0.319467138
08:24.3,0.31257061
08:24.3,0.337036819
08:24.3,0.328708523
08:24.4,0.345370221
08:24.4,0.335074418
08:24.5,0.331099121
08:24.5,0.233203157
08:24.5,0.275905599
08:24.6,0.26963009
08:24.6,0.314898009
08:24.6,0.349709247
08:24.7,0.346141968
08:24.7,0.335604531
08:24.7,0.365425895
08:24.8,0.353534608
08:24.8,0.334147462
08:24.8,0.365425895
08:24.9,0.341256514
08:24.9,0.330819053
08:24.9,0.342319099
08:25.0,0.320464084
08:25.0,0.323299236
08:25.0,0.324032872
08:25.1,0.364934326
08:25.1,0.356762361
08:25.1,0.320198483
08:25.2,0.354848109
08:25.2,0.356982028
08:25.3,0.354379696
08:25.3,0.345051462
08:25.3,0.339158676
08:25.4,0.356762361
08:25.4,0.355306914
08:25.4,0.356086285
08:25.5,0.345998727
08:25.5,0.346153343
08:25.5,0.348859567
08:25.6,0.36474982
08:25.6,0.345510457
08:25.7,0.356950629
08:25.7,0.356274553
08:25.7,0.353127442
08:25.8,0.368066928
08:25.8,0.356274553
08:25.8,0.343771532
08:25.9,0.356762361
08:25.9,0.353867766
08:26.0,0.342232767
08:26.0,0.354784725
08:26.0,0.365490144
08:26.1,0.364842733
08:26.1,0.377463854
08:26.1,0.354630838
08:26.2,0.353888126
08:26.2,0.33105779
08:26.2,0.353826265
08:26.3,0.331211677
08:26.3,0.354379696
08:26.4,0.354379696
08:26.4,0.353867766
08:26.4,0.36474982
08:26.5,0.356950629
08:26.5,0.348859567
08:26.5,0.353867766
08:26.6,0.345903055
08:26.6,0.361684496
08:26.7,0.366383491
08:26.7,0.345933724
08:26.7,0.384441129
08:26.8,0.345226979
08:26.8,0.3466098
08:26.8,0.36616622
08:26.9,0.365490144
08:26.9,0.352616117
08:27.0,0.334827801
08:27.0,0.356762361
08:27.0,0.334646811
08:27.1,0.245456801
08:27.1,0.250566893
08:27.1,0.263169683
08:27.2,0.286222983
08:27.2,0.31504832
08:27.2,0.307837646
08:27.3,0.314241565
08:27.3,0.326400236
08:27.3,0.319468699
08:27.4,0.326400236
08:27.4,0.353890513
08:27.5,0.319542997
08:27.5,0.33468182
08:27.5,0.339892207
08:27.6,0.312736372
08:27.6,0.320389042
08:27.6,0.339892207
08:27.7,0.36500048
08:27.7,0.335263416
08:27.7,0.32116079
08:27.8,0.320389042
08:27.8,0.335074418
08:27.8,0.338304998
08:27.9,0.344543279
08:27.9,0.311928783
08:27.9,0.346798798
08:28.0,0.331702345
08:28.0,0.334367673
08:28.1,0.335846165
08:28.1,0.346186994
08:28.1,0.355402585
08:28.2,0.337930032
08:28.2,0.238519152
08:28.2,0.200414399
08:28.3,0.247160347
08:28.3,0.281004907
08:28.3,0.294458971
08:28.4,0.303623385
08:28.4,0.307837646
08:28.4,0.314241565
08:28.5,0.318696952
08:28.5,0.347233569
08:28.5,0.350696146
08:28.6,0.318696952
08:28.6,0.318696952
08:28.6,0.331373461
08:28.7,0.354041857
08:28.7,0.326400236
08:28.7,0.319468699
08:28.8,0.319542997
08:28.8,0.318696952
08:28.8,0.354566589
08:28.9,0.34306263
08:28.9,0.326439525
08:29.0,0.326400236
08:29.0,0.318696952
08:29.0,0.336945395
