Timestamp,EAR
54:59.6,0.39230798
54:59.6,0.36695123
54:59.6,0.358777794
54:59.7,0.353098903
54:59.7,0.355206366
54:59.7,0.365535926
54:59.8,0.354232889
54:59.8,0.341748485
54:59.8,0.370886101
54:59.9,0.359797236
54:59.9,0.357426254
54:59.9,0.37106563
55:00.0,0.358737575
55:00.0,0.385417445
55:00.0,0.375847592
55:00.1,0.33463311
55:00.1,0.312263235
55:00.1,0.32499961
55:00.2,0.393926866
55:00.2,0.358737482
55:00.3,0.378584171
55:00.3,0.392530148
55:00.3,0.359905173
55:00.4,0.346765465
55:00.4,0.334663361
55:00.4,0.334729499
55:00.5,0.371409328
55:00.5,0.390831102
55:00.5,0.371029988
55:00.6,0.379203371
55:00.6,0.354466677
55:00.7,0.369014218
55:00.7,0.378273406
55:00.7,0.378273406
55:00.8,0.390021945
55:00.8,0.369014218
55:00.8,0.381054567
55:00.9,0.37292912
55:00.9,0.38157576
55:01.0,0.354944545
55:01.0,0.359905173
55:01.0,0.365335866
55:01.1,0.377025064
55:01.1,0.36808745
55:01.1,0.369268829
55:01.2,0.377025064
55:01.2,0.337670544
55:01.2,0.375211506
55:01.3,0.342001509
55:01.3,0.379020858
55:01.4,0.367002028
55:01.4,0.358646287
55:01.4,0.341282431
55:01.5,0.341917539
55:01.5,0.355929392
55:01.5,0.379292992
55:01.6,0.358646287
55:01.6,0.282649478
55:01.6,0.204571585
55:01.7,0.186286447
55:01.7,0.210692704
55:01.7,0.25878756
55:01.8,0.318386342
55:01.8,0.316220348
55:01.8,0.264095253
55:01.9,0.167441318
55:01.9,0.171357526
55:01.9,0.224183778
55:02.0,0.281354405
55:02.0,0.30748935
55:02.0,0.327789274
55:02.1,0.354944545
55:02.1,0.369014218
55:02.1,0.350015447
55:02.2,0.348496606
55:02.2,0.342708787
55:02.2,0.369018064
55:02.3,0.334507446
55:02.3,0.345692399
55:02.3,0.369948029
55:02.4,0.34960256
55:02.4,0.371467693
55:02.4,0.374609896
55:02.4,0.364052689
55:02.5,0.359855302
55:02.5,0.338199942
55:02.5,0.363009431
55:02.6,0.358776816
55:02.6,0.375462045
55:02.6,0.374692433
55:02.7,0.3498209
55:02.7,0.373267807
55:02.7,0.363399386
55:02.8,0.361208445
55:02.8,0.3498209
55:02.8,0.364657814
55:02.9,0.34960256
55:02.9,0.3498209
55:02.9,0.34960256
55:03.0,0.361360933
55:03.0,0.374573697
55:03.0,0.387397119
55:03.1,0.388378667
55:03.1,0.380505428
55:03.1,0.382673341
55:03.2,0.405632708
55:03.2,0.401863839
55:03.2,0.392181123
55:03.3,0.394834226
55:03.3,0.379785609
55:03.3,0.393100453
55:03.4,0.389346477
55:03.4,0.380980098
55:03.4,0.400424838
55:03.5,0.379044446
55:03.5,0.403645823
55:03.5,0.390052071
55:03.6,0.39037331
55:03.6,0.403111857
55:03.6,0.415028475
55:03.7,0.378828853
55:03.7,0.412417262
55:03.7,0.379044446
55:03.8,0.401068255
55:03.8,0.393100453
55:03.8,0.393437728
55:03.9,0.385920576
55:03.9,0.380528261
55:03.9,0.376727246
55:04.0,0.379044446
55:04.0,0.414833636
55:04.0,0.369088811
55:04.1,0.388318723
55:04.1,0.402057123
55:04.1,0.390719501
55:04.2,0.356919381
55:04.2,0.390719501
55:04.3,0.397392822
55:04.3,0.378440418
55:04.3,0.381195691
55:04.4,0.394556646
55:04.4,0.398420576
55:04.4,0.379044446
55:04.5,0.379044446
55:04.5,0.379044446
55:04.5,0.392209547
55:04.6,0.381195691
55:04.6,0.379044446
55:04.6,0.403219501
55:04.7,0.403219501
55:04.7,0.383346937
55:04.7,0.379044446
55:04.8,0.388318723
55:04.8,0.402563343
55:04.8,0.380289835
55:04.9,0.368398548
55:04.9,0.371813511
55:04.9,0.411353709
55:05.0,0.389779705
55:05.0,0.392594233
55:05.1,0.389802538
55:05.1,0.399100912
55:05.1,0.407877686
55:05.2,0.377334295
55:05.2,0.401863839
55:05.2,0.388643276
55:05.3,0.397642354
55:05.3,0.356717262
55:05.3,0.394144183
55:05.4,0.376004251
55:05.4,0.382673341
55:05.4,0.350681045
55:05.4,0.246358896
55:05.5,0.227492376
55:05.5,0.300209631
55:05.5,0.3373209
55:05.6,0.356630251
55:05.6,0.391497723
55:05.6,0.378828853
55:05.7,0.381195691
55:05.7,0.406865063
55:05.7,0.394377459
55:05.8,0.401707447
55:05.8,0.415818427
55:05.8,0.413984194
55:05.9,0.416401269
55:05.9,0.380505428
55:05.9,0.395118623
55:06.0,0.380505428
55:06.0,0.390949208
55:06.0,0.415818427
55:06.1,0.40469715
55:06.1,0.417753063
55:06.1,0.406282221
55:06.2,0.406282221
55:06.2,0.404114308
55:06.2,0.406048945
55:06.3,0.392209547
55:06.3,0.404114308
55:06.3,0.38395232
55:06.4,0.436892112
55:06.4,0.41558936
55:06.4,0.414568508
55:06.5,0.403901269
55:06.5,0.404714588
55:06.5,0.406048945
55:06.6,0.417753063
55:06.6,0.413437475
55:06.6,0.39236275
55:06.7,0.402954373
55:06.7,0.390469968
55:06.7,0.402563343
55:06.8,0.414602152
55:06.8,0.390658581
55:06.8,0.424312466
55:06.9,0.424901666
55:06.9,0.400803127
55:06.9,0.39072014
55:07.0,0.41601907
55:07.0,0.382658516
55:07.0,0.402563343
55:07.1,0.415776528
55:07.1,0.402563343
55:07.1,0.429657825
55:07.2,0.416387867
55:07.2,0.393100453
55:07.2,0.393100453
55:07.3,0.392181123
55:07.3,0.382673341
55:07.3,0.39241019
55:07.4,0.390556956
55:07.4,0.400023306
55:07.4,0.424103242
55:07.5,0.392209547
55:07.5,0.372029104
55:07.6,0.395115918
55:07.6,0.395775265
55:07.6,0.403221552
55:07.7,0.401707447
55:07.7,0.404114308
55:07.7,0.395115918
55:07.8,0.404773655
55:07.8,0.404114308
55:07.8,0.415818427
55:07.9,0.426715696
55:07.9,0.424296525
55:07.9,0.414233356
