Timestamp,EAR,Normalized EAR,EAR 0/1,Transition Count
38:04.9,0.151560155,25.700665180965043,0,0
38:04.9,0.142301555,22.44981508503431,0,0
38:04.9,0.108312335,10.515628588413797,0,0
38:05.0,0.138985722,21.285570379988165,0,0
38:05.0,0.182552856,36.5827234855686,0,0
38:05.0,0.186805627,38.07594287222764,0,0
38:05.1,0.182931628,36.71571670187947,0,0
38:05.1,0.158145437,28.012868388947993,0,0
38:05.1,0.207489937,45.33855181394248,0,0
38:05.2,0.28637505,73.03644103731929,1,1
38:05.2,0.304863529,79.52805680328426,1,0
38:05.2,0.329809967,88.28717053164816,1,0
38:05.3,0.344847333,93.56704251052676,1,0
38:05.3,0.349563319,95.22290447027316,1,0
38:05.3,0.213681815,47.51262426445242,0,0
38:05.4,0.168120142,31.515154988015965,0,0
38:05.4,0.162301394,29.47209475277556,0,0
38:05.4,0.201830679,43.351491198709425,0,0
38:05.5,0.263408689,64.97256562850696,1,1
38:05.5,0.287359203,73.38199369911054,1,0
38:05.5,0.28637505,73.03644103731929,1,0
38:05.6,0.310157624,81.38690255087207,1,0
38:05.6,0.310157624,81.38690255087207,1,0
38:05.6,0.30934864,81.10285466955021,1,0
38:05.7,0.30934864,81.10285466955021,1,0
38:05.7,0.297282184,76.8661191323044,1,0
38:05.7,0.316455448,83.59817442292126,1,0
38:05.8,0.324255579,86.33693153626695,1,0
38:05.8,0.330045606,88.36990734561086,1,0
38:05.8,0.333333333,89.5242835615986,1,0
38:05.9,0.32209849,85.57954132796536,1,0
38:05.9,0.33314469,89.4580478332329,1,0
38:05.9,0.333990735,89.7551084546456,1,0
38:06.0,0.331047244,88.72159928482282,1,0
38:06.0,0.332582579,89.2606812121159,1,0
38:06.0,0.33314469,89.4580478332329,1,0
38:06.1,0.332956046,89.39181175375039,1,0
38:06.1,0.328963922,87.99010991023546,1,0
38:06.1,0.333801134,89.68853635637603,1,0
38:06.2,0.328775278,87.92387383075294,1,0
38:06.2,0.338184494,91.22760773612016,1,0
38:06.2,0.329620366,88.2205984333786,1,0
38:06.3,0.329809967,88.28717053164816,1,0
38:06.3,0.337966154,91.15094489185154,1,0
38:06.3,0.317868144,84.09419573576781,1,0
38:06.4,0.321253402,85.2828167253397,1,0
38:06.4,0.344847333,93.56704251052676,1,0
38:06.4,0.354631326,97.0023669205494,1,0
38:06.5,0.349563319,95.22290447027316,1,0
38:06.5,0.33314469,89.4580478332329,1,0
38:06.6,0.321909846,85.51330524848284,1,0
38:06.6,0.285566066,72.75239315599744,1,0
38:06.6,0.172655781,33.1076940844514,0,0
38:06.7,0.118912874,14.237656025074575,0,0
38:06.7,0.167839087,31.416471853015874,0,0
38:06.7,0.19559865,41.163321057166094,0,0
38:06.8,0.240016136,56.75904704425937,1,1
38:06.8,0.267621775,66.45185094456603,1,0
38:06.8,0.296760224,76.68285020222082,1,0
38:06.9,0.293142119,75.4124727168194,1,0
38:06.9,0.304574756,79.42666374874553,1,0
38:06.9,0.300861687,78.12294280661092,1,0
38:07.0,0.317868144,84.09419573576781,1,0
38:07.0,0.304574756,79.42666374874553,1,0
38:07.0,0.328963922,87.99010991023546,1,0
38:07.1,0.292669994,75.24670169295604,1,0
38:07.1,0.316479517,83.6066254534182,1,0
38:07.2,0.310332793,81.44840733134147,1,0
38:07.2,0.30934864,81.10285466955021,1,0
38:07.2,0.316883991,83.74864307397655,1,0
38:07.3,0.329543564,88.1936319601464,1,0
38:07.3,0.328963922,87.99010991023546,1,0
38:07.3,0.329997163,88.35289819398996,1,0
38:07.4,0.329206255,88.07519710012346,1,0
38:07.4,0.318044428,84.15609201148023,1,0
38:07.5,0.304992703,79.57341196608336,1,0
38:07.5,0.312997345,82.38397632933386,1,0
38:07.5,0.342323111,92.68074573446447,1,0
38:07.6,0.310157624,81.38690255087207,1,0
38:07.6,0.329953123,88.33743500968298,1,0
38:07.6,0.319567949,84.69102584478144,1,0
38:07.7,0.34340106,93.05923174855496,1,0
38:07.7,0.325701198,86.84451266784508,1,0
38:07.7,0.318070889,84.16538291338641,1,0
38:07.8,0.318070889,84.16538291338641,1,0
38:07.8,0.355601333,97.34295268394814,1,0
38:07.8,0.354094252,96.81379121100132,1,0
38:07.9,0.322099448,85.57987769786922,1,0
38:07.9,0.341448326,92.3735940159359,1,0
38:07.9,0.3375,90.98727038645997,1,0
38:08.0,0.328963922,87.99010991023546,1,0
38:08.0,0.341448326,92.3735940159359,1,0
38:08.1,0.330012712,88.35835770926674,1,0
38:08.1,0.30952381,81.16435980113643,1,0
38:08.1,0.338168899,91.22213206947013,1,0
38:08.2,0.322274617,85.64138247833863,1,0
38:08.2,0.338185603,91.22799712466232,1,0
38:08.2,0.342366371,92.69593504765976,1,0
38:08.3,0.337966154,91.15094489185154,1,0
38:08.3,0.313347382,82.50688020411292,1,0
38:08.3,0.338185603,91.22799712466232,1,0
38:08.3,0.337297255,90.91608320884137,1,0
38:08.4,0.324797255,86.52712308537409,1,0
38:08.4,0.32836021,87.77813647871075,1,0
38:08.4,0.263581786,65.0333428949463,1,0
38:08.5,0.149580654,25.00562910469596,0,0
38:08.5,0.166062963,30.792844860189224,0,0
38:08.5,0.224301322,51.24131168476295,0,0
38:08.6,0.252160484,61.02313177206015,1,1
38:08.6,0.27414606,68.74263708049688,1,0
38:08.6,0.308179713,80.69242475033069,1,0
38:08.7,0.305607996,79.78945168138324,1,0
38:08.7,0.298441506,77.27317657456508,1,0
38:08.7,0.318461261,84.30244908469186,1,0
38:08.8,0.32209849,85.57954132796536,1,0
38:08.8,0.32209849,85.57954132796536,1,0
38:08.8,0.321387886,85.33003631839925,1,0
38:08.9,0.343211458,92.99265929916861,1,0
38:08.9,0.334835823,90.05183305727125,1,0
38:08.9,0.33314469,89.4580478332329,1,0
38:09.0,0.321253402,85.2828167253397,1,0
38:09.0,0.333989777,89.75477208474173,1,0
38:09.0,0.351557246,95.92300575764155,1,0
38:09.1,0.321909846,85.51330524848284,1,0
38:09.1,0.330570889,88.55434303685367,1,0
38:09.1,0.322099448,85.57987769786922,1,0
38:09.2,0.333990735,89.7551084546456,1,0
38:09.2,0.321253402,85.2828167253397,1,0
38:09.2,0.330697206,88.59869505892696,1,0
38:09.3,0.32209849,85.57954132796536,1,0
38:09.3,0.326572842,87.15056152847383,1,0
38:09.4,0.321253402,85.2828167253397,1,0
38:09.4,0.333990735,89.7551084546456,1,0
38:09.4,0.342975083,92.90966406323385,1,0
38:09.5,0.351572842,95.92848177540839,1,0
38:09.5,0.333990735,89.7551084546456,1,0
38:09.5,0.333990735,89.7551084546456,1,0
38:09.6,0.333989777,89.75477208474173,1,0
38:09.6,0.33314469,89.4580478332329,1,0
38:09.6,0.334835823,90.05183305727125,1,0
38:09.7,0.333990735,89.7551084546456,1,0
38:09.7,0.321253402,85.2828167253397,1,0
38:09.7,0.351557246,95.92300575764155,1,0
38:09.8,0.341478023,92.38402113183881,1,0
38:09.8,0.33400421,89.75983975365871,1,0
38:09.8,0.331459236,88.86625660155781,1,0
38:09.9,0.329586736,88.20879037506242,1,0
38:09.9,0.343211458,92.99265929916861,1,0
38:09.9,0.354589174,96.98756664477945,1,0
38:10.0,0.350670007,95.61148123036276,1,0
38:10.0,0.338185603,91.22799712466232,1,0
38:10.0,0.342294371,92.67065463734858,1,0
38:10.1,0.341448326,92.3735940159359,1,0
38:10.1,0.325907435,86.91692594536377,1,0
38:10.1,0.343211458,92.99265929916861,1,0
38:10.2,0.341259682,92.30735793645337,1,0
38:10.2,0.318966355,84.47979607866006,1,0
38:10.2,0.349563319,95.22290447027316,1,0
38:10.3,0.338853393,91.46246941913033,1,0
38:10.3,0.329662517,88.23539835803173,1,0
38:10.3,0.351776695,96.00005799045232,1,0
38:10.4,0.346084141,94.0013065899176,1,0
38:10.4,0.35,95.37623050992721,1,0
38:10.4,0.349563319,95.22290447027316,1,0
38:10.5,0.317868144,84.09419573576781,1,0
38:10.5,0.342366371,92.69593504765976,1,0
38:10.5,0.32459451,86.4559359077555,1,0
38:10.6,0.349781659,95.2995673145418,1,0
38:10.6,0.329586736,88.20879037506242,1,0
38:10.6,0.325481749,86.7674604350343,1,0
38:10.7,0.324797255,86.52712308537409,1,0
38:10.7,0.170629841,32.396352494648426,0,0
38:10.7,0.120518887,14.80155418625618,0,0
38:10.8,0.122215989,15.397435226532702,0,0
38:10.8,0.183198373,36.80937535533022,0,0
38:10.8,0.216815653,48.61296746568494,0,0
38:10.9,0.151340726,25.623619970490463,0,0
38:10.9,0.16836136,31.599850682660964,0,0
38:11.0,0.249688085,60.15503092243611,1,1
38:11.0,0.269368807,67.0652632471597,1,0
38:11.0,0.305976856,79.91896462787463,1,0
38:11.1,0.318901385,84.45698401952232,1,0
38:11.1,0.306454042,80.08651265391276,1,0
38:11.1,0.321253402,85.2828167253397,1,0
38:11.2,0.328963922,87.99010991023546,1,0
38:11.2,0.18963184,39.068273764821626,0,0
38:11.2,0.151743908,25.76518394813045,0,0
38:11.3,0.157911125,27.930597506992004,0,0
38:11.3,0.219381224,49.51378257071887,0,0
38:11.3,0.264803419,65.46227877674723,1,1
38:11.4,0.280617012,71.01469710360654,1,0
38:11.4,0.287613423,73.47125461451756,1,0
38:11.4,0.312110106,82.07245180205507,1,0
38:11.5,0.317868144,84.09419573576781,1,0
38:11.5,0.305491724,79.74862662766519,1,0
38:11.5,0.336475203,90.62744693304803,1,0
38:11.6,0.349797107,95.30499136702078,1,0
38:11.6,0.329368395,88.13212717967698,1,0
38:11.7,0.305491724,79.74862662766519,1,0
38:11.7,0.3375046,90.98888552378538,1,0
38:11.7,0.338853393,91.46246941913033,1,0
38:11.8,0.325481749,86.7674604350343,1,0
38:11.8,0.30934864,81.10285466955021,1,0
38:11.8,0.318745491,84.40224701556329,1,0
38:11.9,0.304992703,79.57341196608336,1,0
38:11.9,0.292508299,75.18992786038294,1,0
38:11.9,0.293655262,75.59264584999032,1,0
38:11.9,0.306041637,79.94171032593526,1,0
38:12.0,0.314219026,82.81292906474168,1,0
38:12.0,0.316883991,83.74864307397655,1,0
38:12.0,0.342146922,92.61888281484897,1,0
38:12.1,0.316883991,83.74864307397655,1,0
38:12.1,0.329809967,88.28717053164816,1,0
38:12.1,0.340636899,92.08868835624749,1,0
38:12.2,0.318092401,84.1729361382005,1,0
38:12.2,0.316280279,83.53666964245186,1,0
38:12.2,0.296760224,76.68285020222082,1,0
38:12.3,0.298428031,77.26844527555198,1,0
