Timestamp,EAR,Normalized EAR,EAR 0/1,Transition Count
26:50.3,0.22205115,66.76694209331198,0,0
26:50.4,0.274274348,85.82997267002625,1,1
26:50.4,0.230091251,69.70181963954863,1,0
26:50.5,0.254830034,78.73221599251995,1,0
26:50.5,0.253243264,78.15299744239952,1,0
26:50.6,0.264502867,82.26308959475416,1,0
26:50.6,0.274274348,85.82997267002625,1,0
26:50.6,0.277563938,87.03077149423562,1,0
26:50.7,0.263696433,81.96871704407081,1,0
26:50.7,0.23106826,70.05845717141187,1,0
26:50.7,0.235940039,71.836802343609,1,0
26:50.8,0.235940039,71.836802343609,1,0
26:50.8,0.244251297,74.87066031195788,1,0
26:50.8,0.23066398,69.91088286924918,1,0
26:50.9,0.243228597,74.49734419732992,1,0
26:50.9,0.216766964,64.83805602066961,0,0
26:51.0,0.135661645,35.232186689741916,0,0
26:51.0,0.175182987,49.658659595112084,0,0
26:51.0,0.200506167,58.90237834706671,0,0
26:51.1,0.188322696,54.45504671863003,0,0
26:51.1,0.229532164,69.49773614822276,1,1
26:51.1,0.237628456,72.45312509154266,1,0
26:51.2,0.244935765,75.12051162157668,1,0
26:51.2,0.23106826,70.05845717141187,1,0
26:51.2,0.216203197,64.63226418924745,0,0
26:51.3,0.223760951,67.39107064137787,0,0
26:51.3,0.223760951,67.39107064137787,0,0
26:51.3,0.245626568,75.37267539583435,1,1
26:51.4,0.23106826,70.05845717141187,1,0
26:51.4,0.23764984,72.46093089167486,1,0
26:51.4,0.239357007,73.08409795089169,1,0
26:51.5,0.23106826,70.05845717141187,1,0
26:51.5,0.229361092,69.43528974716511,1,0
26:51.6,0.215493587,64.3732352970003,0,0
26:51.6,0.216203197,64.63226418924745,0,0
26:51.6,0.232169661,70.46050150696222,1,1
26:51.7,0.230070702,69.69431863941224,1,0
26:51.7,0.216796475,64.84882841908437,0,0
26:51.7,0.217823008,65.22354369345356,0,0
26:51.8,0.23731531,72.33881742748548,1,1
26:51.8,0.229361092,69.43528974716511,1,0
26:51.8,0.226134265,68.2574012967725,1,0
26:51.9,0.226543176,68.40666605256465,1,0
26:51.9,0.268299575,83.64900166959218,1,0
26:51.9,0.230980903,70.02656925137124,1,0
26:52.0,0.242251588,74.1407066654667,1,0
26:52.0,0.230986058,70.02845098068669,1,0
26:52.0,0.271612599,84.85835460530072,1,0
26:52.1,0.230980903,70.02656925137124,1,0
26:52.1,0.257916166,79.85874655619352,1,0
26:52.1,0.257096102,79.55939864749475,1,0
26:52.2,0.244251297,74.87066031195788,1,0
26:52.2,0.166538363,46.503113057418275,0,0
26:52.2,0.151449448,40.99520739422158,0,0
26:52.3,0.166410059,46.45627825662506,0,0
26:52.3,0.228555155,69.14109861635951,1,1
26:52.3,0.220410597,66.168091138192,0,0
26:52.4,0.211214488,62.81123606673894,0,0
26:52.4,0.236898356,72.18661673592533,1,1
26:52.4,0.249796985,76.89500244268908,1,0
26:52.5,0.280968373,88.2734921813417,1,0
26:52.5,0.271805055,84.92860680649055,1,0
26:52.5,0.251180698,77.40009910927768,1,0
26:52.6,0.138781969,36.37119835695646,0,0
26:52.6,0.100376872,22.35218829149327,0,0
26:52.6,0.108114389,25.17661361984728,0,0
26:52.7,0.114304297,27.436115335369337,0,0
26:52.7,0.180060991,51.43927707865521,0,0
26:52.7,0.22205115,66.76694209331198,0,0
26:52.8,0.215493587,64.3732352970003,0,0
26:52.8,0.256332933,79.28081911695352,1,1
26:52.8,0.235091103,71.52691529062398,1,0
26:52.9,0.257160485,79.58290036980635,1,0
26:52.9,0.25,76.96910899496363,1,0
26:52.9,0.249796985,76.89500244268908,1,0
26:53.0,0.235091103,71.52691529062398,1,0
26:53.0,0.257109513,79.56429406395439,1,0
26:53.0,0.252068213,77.72406865212898,1,0
26:53.1,0.235091103,71.52691529062398,1,0
26:53.1,0.264452114,82.24456323045798,1,0
26:53.1,0.243235661,74.49992276879148,1,0
26:53.2,0.242454603,74.21481321774125,1,0
26:53.2,0.228555155,69.14109861635951,1,0
26:53.2,0.205730092,60.80926735078995,0,0
26:53.3,0.228587098,69.15275876757644,1,1
26:53.3,0.257916166,79.85874655619352,1,0
26:53.3,0.245866094,75.4601095560694,1,0
26:53.4,0.260823479,80.92000283190225,1,0
26:53.4,0.25,76.96910899496363,1,0
26:53.4,0.22875817,69.21520516863407,1,0
26:53.5,0.258169935,79.9513798377942,1,0
26:53.5,0.243938207,74.75637308957705,1,0
26:53.5,0.230070702,69.69431863941224,1,0
26:53.6,0.257745094,79.7963001551359,1,0
26:53.6,0.247239247,75.96135150654334,1,0
26:53.6,0.26927083,84.00353881920884,1,0
26:53.7,0.257916166,79.85874655619352,1,0
26:53.7,0.274519912,85.91961088100942,1,0
26:53.7,0.22875817,69.21520516863407,1,0
26:53.8,0.24649657,75.69025216943223,1,0
26:53.8,0.271612599,84.85835460530072,1,0
26:53.8,0.242444044,74.21095886665651,1,0
26:53.9,0.267359427,83.3058195061667,1,0
26:53.9,0.253032518,78.07606884369667,1,0
26:54.0,0.270799598,84.56158490303353,1,0
26:54.0,0.180427252,51.572973307715294,0,0
26:54.0,0.150270652,40.56491156684409,0,0
26:54.1,0.128166754,32.49632711442175,0,0
26:54.1,0.171568627,48.33930999887991,0,0
26:54.1,0.185305255,53.35359042622848,0,0
26:54.2,0.22205115,66.76694209331198,0,0
26:54.2,0.200163399,58.77725776627195,0,0
26:54.2,0.228587098,69.15275876757644,1,1
26:54.3,0.220207582,66.09398458591744,0,0
26:54.3,0.199346405,58.479030499473936,0,0
26:54.3,0.220410597,66.168091138192,0,0
26:54.4,0.235091103,71.52691529062398,1,1
26:54.4,0.249796985,76.89500244268908,1,0
26:54.4,0.242444044,74.21095886665651,1,0
26:54.5,0.235091103,71.52691529062398,1,0
26:54.5,0.249756572,76.88025048792183,1,0
26:54.5,0.220410597,66.168091138192,0,0
26:54.6,0.106170153,24.46690927894597,0,0
26:54.6,0.070823587,11.564354585917615,0,0
26:54.6,0.099587667,22.06410484156177,0,0
26:54.7,0.139101069,36.487679409247235,0,0
26:54.7,0.169896595,47.72896826643287,0,0
26:54.7,0.232207852,70.47444236521365,1,1
26:54.8,0.206447534,61.07115515748879,0,0
26:54.8,0.229557647,69.50703820605892,1,1
26:54.9,0.228555155,69.14109861635951,1,0
26:54.9,0.201576462,59.29306806145579,0,0
26:54.9,0.220410597,66.168091138192,0,0
26:55.0,0.22038522,66.15882777352893,0,0
26:55.0,0.243064589,74.43747636773385,1,1
26:55.0,0.222220974,66.82893293701059,0,0
26:55.1,0.22875817,69.21520516863407,1,1
26:55.1,0.22680906,68.50372167182908,1,0
26:55.1,0.228555155,69.14109861635951,1,0
26:55.2,0.228587098,69.15275876757644,1,0
26:55.2,0.242647059,74.28506541893108,1,0
26:55.3,0.20395878,60.16268544638608,0,0
26:55.3,0.228555155,69.14109861635951,1,1
26:55.3,0.242454603,74.21481321774125,1,0
26:55.4,0.257124549,79.56978265405856,1,0
26:55.4,0.234285291,71.23276978856025,1,0
26:55.4,0.235940039,71.836802343609,1,0
26:55.5,0.22875817,69.21520516863407,1,0
26:55.5,0.279961396,87.90591543238334,1,0
26:55.5,0.237060277,72.24572274804683,1,0
26:55.6,0.249807544,76.8988567937738,1,0
26:55.6,0.21970388,65.91011827754711,0,0
26:55.6,0.273579465,85.57631957363337,1,1
26:55.7,0.274712368,85.98986308219925,1,0
26:55.7,0.260385459,80.76011241972924,1,0
26:55.7,0.245042913,75.15962384906291,1,0
26:55.8,0.242444044,74.21095886665651,1,0
26:55.8,0.274778706,86.01407843803399,1,0
26:55.8,0.17382676,49.16359614131966,0,0
26:55.9,0.0742372,12.810425517768046,0,0
26:55.9,0.126488242,31.883619987995264,0,0
26:55.9,0.150414975,40.6175937821677,0,0
26:56.0,0.201732841,59.35015107767697,0,0
26:56.0,0.244251297,74.87066031195788,1,1
26:56.1,0.249796985,76.89500244268908,1,0
26:56.1,0.230043267,69.68430404314275,1,0
26:56.1,0.22875817,69.21520516863407,1,0
26:56.2,0.271612599,84.85835460530072,1,0
26:56.2,0.258970862,80.24374216862498,1,0
26:56.2,0.24605855,75.53036175725923,1,0
26:56.3,0.287832839,90.77922775982572,1,0
26:56.3,0.257916166,79.85874655619352,1,0
26:56.3,0.245866094,75.4601095560694,1,0
26:56.4,0.272820691,85.29934434965692,1,0
26:56.4,0.274778706,86.01407843803399,1,0
26:56.4,0.260619487,80.84553964538108,1,0
26:56.5,0.232169661,70.46050150696222,1,0
26:56.5,0.251375271,77.47112407884012,1,0
26:56.5,0.260193003,80.6898602185394,1,0
26:56.6,0.242557515,74.25237917842239,1,0
26:56.6,0.252584371,77.9124817733709,1,0
26:56.6,0.231998589,70.39805510590459,1,0
26:56.6,0.273579465,85.57631957363337,1,0
26:56.7,0.263703497,81.97129561553238,1,0
26:56.7,0.264477491,82.25382659512105,1,0
26:56.7,0.165483315,46.117988954449686,0,0
26:56.8,0.106170153,24.46690927894597,0,0
26:56.8,0.06798511,10.528225510821523,0,0
26:56.8,0.110771319,26.146472605315562,0,0
26:56.9,0.121254097,29.97300037833528,0,0
26:56.9,0.189788272,54.990025830795815,0,0
26:56.9,0.235940039,71.836802343609,1,1
26:57.0,0.222707202,67.00642071229495,0,0
26:57.0,0.260385459,80.76011241972924,1,1
26:57.0,0.23919496,73.02494594499835,1,0
26:57.1,0.156735861,42.92490638852943,0,0
26:57.1,0.084792494,16.66342380156155,0,0
26:57.1,0.102767856,23.224969025841148,0,0
26:57.2,0.114561266,27.529916712762343,0,0
