Timestamp,EAR,Normalized EAR,EAR 0/1,Transition Count
21:30.9,0.292602306,69.88144527380469,1,0
21:31.0,0.319187837,79.21403188874659,1,0
21:31.1,0.320100323,79.53435103640334,1,0
21:31.1,0.310763889,76.25688860845001,1,0
21:31.1,0.343137255,87.62123721642834,1,0
21:31.2,0.301533763,73.01674454806518,1,0
21:31.2,0.357586529,92.6935113465944,1,0
21:31.2,0.33309811,84.09709507112154,1,0
21:31.3,0.308569761,75.48666176572607,1,0
21:31.3,0.265597322,60.40161384914292,1,0
21:31.5,0.242413021,52.26299524530972,1,0
21:31.5,0.242251588,52.206325793982614,1,0
21:31.5,0.305085108,74.26340893900928,1,0
21:31.5,0.349610546,89.8936217304418,1,0
21:31.6,0.346965614,88.96514462082033,1,0
21:31.6,0.348113324,89.36803681747554,1,0
21:31.8,0.209167697,40.59255444155799,0,0
21:31.8,0.210416667,41.03099295551748,0,0
21:31.9,0.250988242,55.27324140984066,1,1
21:31.9,0.285480104,67.38126699810607,1,0
21:32.0,0.318952613,79.13145883974813,1,0
21:32.1,0.360555128,93.7356085419647,1,0
21:32.1,0.2810685,65.83261722914625,1,0
21:32.4,0.307925187,75.26039046481658,1,0
21:32.4,0.331868723,83.66553097481729,1,0
21:32.5,0.275338662,63.821214506944266,1,0
21:32.5,0.318425067,78.94626905593806,1,0
21:32.5,0.324561404,81.10036921481668,1,0
21:32.6,0.35091927,90.35303629263551,1,0
21:32.6,0.351330195,90.49728743265395,1,0
21:32.6,0.333199797,84.13279128253495,1,0
21:32.7,0.297538085,71.61410147050475,1,0
21:32.7,0.28693376,67.89155849946182,1,0
21:32.7,0.322421421,80.34914943658455,1,0
21:32.8,0.318510015,78.97608920765012,1,0
21:32.8,0.273861038,63.30250927723428,1,0
21:32.8,0.265702755,60.43862505665174,1,0
21:32.9,0.301036489,72.84218144919915,1,0
21:32.9,0.300374449,72.60977888245876,1,0
21:32.9,0.305555556,74.42855503700619,1,0
21:33.0,0.305298948,74.3384753471897,1,0
21:33.0,0.311761495,76.60708828671055,1,0
21:33.0,0.311761495,76.60708828671055,1,0
21:33.1,0.291795666,69.59828231320493,1,0
21:33.1,0.31430726,77.50075380589043,1,0
21:33.1,0.292579153,69.87331764310603,1,0
21:33.2,0.31466877,77.62765830093954,1,0
21:33.2,0.301292771,72.93214669995342,1,0
21:33.2,0.234285291,49.409836351930394,1,0
21:33.3,0.250988242,55.27324140984066,1,0
21:33.3,0.242251588,52.206325793982614,1,0
21:33.3,0.277563938,64.602375545712,1,0
21:33.4,0.291431443,69.47042544645085,1,0
21:33.4,0.292995553,70.01949072749777,1,0
21:33.4,0.293041938,70.03577372106047,1,0
21:33.5,0.307745013,75.19714217157166,1,0
21:33.5,0.323420792,80.69996870056546,1,0
21:33.5,0.322308467,80.30949805672293,1,0
21:33.6,0.302431528,73.33189603487817,1,0
21:33.6,0.298464048,71.9391515851604,1,0
21:33.6,0.297079345,71.45306534962612,1,0
21:33.7,0.311203458,76.41119494018149,1,0
21:33.7,0.321007379,79.85276403648983,1,0
21:33.7,0.293051784,70.0392300615718,1,0
21:33.8,0.325650384,81.48264482826745,1,0
21:33.8,0.263750024,59.753138233267165,1,0
21:33.9,0.306022351,74.59241878563405,1,0
21:33.9,0.303402632,73.67279244925172,1,0
21:33.9,0.288306914,68.37359057324865,1,0
