Timestamp,EAR,Normalized EAR,EAR 0/1,Transition Count
16:47.7,0.16788736,12.083371738487532,0,0
16:47.7,0.209167697,27.099973278088413,0,0
16:47.7,0.229574913,34.52353261590505,1,1
16:47.8,0.244771757,40.051708197598444,1,0
16:47.8,0.271866368,49.90794985709573,1,0
16:47.8,0.300439755,60.3021277732259,1,0
16:47.9,0.285733873,54.95255007277282,1,0
16:47.9,0.314750503,65.50796706784311,1,0
16:47.9,0.285733873,54.95255007277282,1,0
16:48.0,0.278939209,52.48084636833187,1,0
16:48.0,0.31094685,64.12430730033908,1,0
16:48.0,0.316828123,66.26374558027884,1,0
16:48.1,0.306693485,62.57705521740466,1,0
16:48.1,0.332820118,72.08117426886463,1,0
16:48.1,0.321007379,67.78403893650763,1,0
16:48.2,0.321007379,67.78403893650763,1,0
16:48.2,0.318952613,67.03657405318754,1,0
16:48.2,0.297314569,59.165274823136386,1,0
16:48.3,0.3203587,67.54806813834999,1,0
16:48.3,0.343260326,75.87902222554564,1,0
16:48.3,0.325492646,69.41565030968323,1,0
16:48.3,0.309804955,63.70891868044814,1,0
16:48.4,0.333463435,72.31519452535262,1,0
16:48.4,0.3441708,76.21022652918701,1,0
16:48.4,0.324843323,69.1794452428133,1,0
16:48.5,0.333456405,72.31263721316733,1,0
16:48.5,0.311647367,64.37913527475017,1,0
16:48.5,0.312290933,64.61324611028996,1,0
16:48.6,0.343028351,75.79463638000011,1,0
16:48.6,0.332820118,72.08117426886463,1,0
16:48.6,0.291431443,57.02516247499191,1,0
16:48.7,0.296719356,58.948753420896125,1,0
16:48.7,0.318952613,67.03657405318754,1,0
16:48.7,0.291431443,57.02516247499191,1,0
16:48.8,0.291431443,57.02516247499191,1,0
16:48.8,0.32870862,70.58552932786364,1,0
16:48.9,0.300439755,60.3021277732259,1,0
16:48.9,0.321007379,67.78403893650763,1,0
16:48.9,0.319187837,67.12214179166193,1,0
16:48.9,0.300653595,60.37991662638444,1,0
16:49.0,0.285947712,55.03033856216006,1,0
16:49.0,0.31430726,65.34672798890298,1,0
16:49.1,0.285947712,55.03033856216006,1,0
16:49.1,0.329248366,70.7818734278305,1,0
16:49.1,0.285733873,54.95255007277282,1,0
16:49.2,0.328943844,70.67109706633804,1,0
16:49.2,0.328943844,70.67109706633804,1,0
16:49.2,0.300374449,60.27837132520695,1,0
16:49.3,0.266805698,48.06702339098155,1,0
16:49.3,0.190846571,20.435273595553795,0,0
16:49.3,0.215759139,29.497750652953098,0,0
